t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
106583,95476.81,500.85,500.13,0.01,0.77,0.60,-4.52,2.01,1.30,52.16,-0.66,571,1,0,0
106619,95484.85,500.05,500.13,0.01,0.77,0.60,-4.75,1.91,1.18,52.08,-0.80,571,1,0,0
106658,95476.81,500.75,500.13,0.01,0.77,0.60,-4.42,1.87,1.27,51.95,-0.33,571,1,0,0
106695,95479.96,500.50,500.13,0.01,0.77,0.60,-4.56,2.10,1.56,52.22,-0.39,571,1,0,0
106731,95479.24,500.54,500.13,0.01,0.77,0.60,-4.66,1.98,1.21,52.24,-0.60,571,1,0,0
106778,95479.24,500.61,500.13,0.01,0.77,0.60,-5.26,2.04,1.12,52.10,-0.79,571,1,0,0
106814,95477.50,500.69,500.14,0.01,0.77,0.60,-4.49,1.85,1.46,52.03,-0.75,571,1,0,0
106850,95479.96,500.69,500.14,0.02,0.77,0.59,-4.74,1.79,1.22,52.44,-1.04,571,1,0,0
106886,95486.69,499.89,500.14,0.01,0.77,0.60,-4.52,1.74,1.14,52.25,-0.44,571,1,0,0
106926,95485.93,499.96,500.14,0.01,0.78,0.60,-4.71,1.98,1.34,52.37,-0.56,571,1,0,0
106961,95481.44,500.35,500.14,0.01,0.77,0.60,-4.72,1.83,1.37,52.19,-0.56,571,1,0,0
106997,95482.78,500.23,500.14,0.00,0.77,0.60,-4.77,1.73,1.36,52.08,-0.23,571,1,0,0
107034,95480.32,500.44,500.14,0.01,0.76,0.59,-4.65,1.84,1.35,52.02,-0.36,571,1,0,0
107070,95483.12,500.23,500.14,0.01,0.77,0.59,-4.68,2.04,1.22,52.62,-0.53,571,1,0,0
107106,95484.25,500.10,500.14,0.01,0.77,0.60,-4.61,1.80,1.56,52.15,-0.66,571,1,0,0
107146,95486.69,499.89,500.14,0.01,0.77,0.60,-4.64,2.08,1.35,52.03,-0.49,571,1,0,0
107182,95484.25,500.35,500.14,0.01,0.77,0.59,-4.78,1.90,1.11,52.38,-0.83,571,1,0,0
107217,95481.44,500.35,500.14,0.01,0.77,0.60,-4.86,1.81,1.17,52.40,-0.80,571,1,0,0
107253,95484.25,500.10,500.14,0.01,0.77,0.60,-4.73,1.86,1.49,52.05,-0.67,571,1,0,0
107289,95481.80,500.31,500.14,0.01,0.77,0.60,-4.78,1.89,1.22,52.23,-0.33,571,1,0,0
107325,95479.36,500.53,500.14,0.00,0.77,0.59,-4.80,2.01,1.24,52.38,-0.26,571,1,0,0
107365,95478.64,500.59,500.14,0.00,0.77,0.60,-4.84,1.79,1.30,52.22,-0.24,571,1,0,0
107401,95482.55,500.49,500.14,0.01,0.77,0.60,-4.67,1.69,1.23,52.08,-0.64,571,1,0,0
107438,95483.28,500.19,500.14,0.01,0.77,0.59,-4.89,1.98,1.27,52.46,-0.66,571,1,0,0
107473,95484.60,499.83,500.14,0.01,0.77,0.60,-4.70,1.99,1.26,52.19,-0.52,571,1,0,0
107509,95478.99,500.56,500.14,0.01,0.77,0.59,-4.64,2.17,1.50,52.62,-0.33,571,1,0,0
107545,95486.08,499.94,500.14,0.01,0.77,0.60,-4.52,1.86,1.31,51.91,-0.50,571,1,0,0
107585,95488.89,499.70,500.14,0.01,0.77,0.60,-4.79,2.06,1.24,52.26,-0.33,571,1,0,0
107621,95480.46,500.49,500.14,0.01,0.77,0.60,-4.59,1.89,1.29,52.24,-0.60,571,1,0,0
107657,95480.46,500.43,500.14,0.01,0.77,0.60,-4.81,2.06,1.34,52.22,-0.40,571,1,0,0
107693,95485.74,500.46,500.14,0.01,0.77,0.59,-4.71,1.79,1.43,52.63,-0.68,571,1,0,0
107728,95477.66,500.68,500.15,0.01,0.77,0.59,-4.82,1.91,1.40,52.49,-0.36,571,1,0,0
107764,95481.19,500.37,500.15,0.01,0.76,0.60,-4.71,1.87,1.14,51.65,-0.40,571,1,0,0
107804,95474.85,500.92,500.15,0.02,0.77,0.61,-4.73,2.14,1.37,51.46,-1.01,571,1,0,0
107840,95484.38,500.58,500.15,0.01,0.77,0.60,-4.62,1.82,1.30,52.26,-0.64,571,1,0,0
107877,95490.00,499.60,500.15,0.01,0.77,0.60,-4.97,2.00,1.24,51.84,-0.66,571,1,0,0
107913,95481.57,500.40,500.15,0.01,0.77,0.60,-4.70,1.79,1.18,52.23,-0.32,571,1,0,0
107949,95476.33,500.79,500.15,0.01,0.77,0.60,-4.84,1.98,1.40,51.99,-0.43,571,1,0,0
107984,95481.57,500.34,500.15,0.01,0.77,0.60,-4.59,1.80,1.40,51.90,-0.62,571,1,0,0
108024,95484.00,500.12,500.15,0.00,0.77,0.61,-4.97,1.83,1.41,51.66,-0.26,571,1,0,0
108060,95481.19,500.30,500.15,0.01,0.77,0.60,-4.78,1.91,1.31,52.44,-0.67,571,1,0,0
108096,95478.76,500.58,500.15,0.01,0.77,0.60,-4.60,1.91,1.32,52.19,-0.66,571,1,0,0
108132,95478.39,500.89,500.16,0.01,0.77,0.60,-4.81,2.03,1.56,52.08,-0.57,571,1,0,0
108168,95475.57,500.86,500.16,0.01,0.77,0.60,-4.59,1.82,1.33,52.09,-0.57,571,1,0,0
108204,95473.14,500.58,500.16,0.01,0.77,0.59,-4.65,1.86,1.40,52.32,-0.33,571,1,0,0
108243,95471.06,501.25,500.16,0.01,0.77,0.60,-4.67,1.79,1.42,52.35,-0.79,571,1,0,0
108279,95478.03,500.64,500.17,0.01,0.77,0.59,-4.90,1.89,1.44,52.23,-0.42,571,1,0,0
108315,95486.08,499.94,500.17,0.01,0.77,0.59,-4.52,1.89,1.17,52.31,-0.43,571,1,0,0
108351,95479.14,500.48,500.17,0.01,0.77,0.60,-4.70,2.14,1.24,52.14,-0.50,571,1,0,0
108388,95485.48,499.99,500.17,0.01,0.77,0.60,-4.75,1.73,1.35,52.28,-0.50,571,1,0,0
108424,95475.96,500.09,500.17,0.00,0.77,0.60,-4.78,1.88,1.21,52.14,-0.24,571,1,0,0
108463,95488.29,499.75,500.16,0.01,0.77,0.61,-4.51,1.91,1.35,51.76,-0.50,571,1,0,0
108508,95481.57,500.34,500.16,0.01,0.78,0.60,-4.71,2.08,1.27,52.25,-0.58,571,1,0,0
108544,95481.57,500.34,500.17,0.01,0.77,0.60,-4.72,2.26,1.27,52.21,-0.44,571,1,0,0
108580,95479.86,500.48,500.17,0.01,0.77,0.60,-4.71,1.95,1.32,51.80,-0.56,571,1,0,0
108616,95479.86,500.48,500.17,0.01,0.78,0.59,-4.88,1.88,1.38,52.58,-0.74,571,1,0,0
108652,95478.76,500.34,500.17,0.01,0.77,0.60,-4.68,1.81,1.38,52.24,-0.47,571,1,0,0
108691,95485.85,500.21,500.17,0.01,0.77,0.60,-4.55,1.96,1.46,51.79,-0.87,571,1,0,0
108727,95488.29,499.75,500.17,0.01,0.78,0.60,-4.85,1.81,1.30,52.18,-0.84,571,1,0,0
108774,95479.49,500.24,500.17,0.01,0.77,0.59,-4.40,1.93,1.40,52.57,-0.39,571,1,0,0
108810,95484.38,500.09,500.17,0.02,0.76,0.61,-4.99,1.81,1.33,51.61,-1.03,571,1,0,0
108846,95479.49,500.27,500.17,0.01,0.77,0.59,-4.39,1.79,1.05,52.39,-0.55,571,1,0,0
108881,95483.05,500.21,500.17,0.01,0.77,0.60,-4.81,1.91,1.30,51.88,-0.75,571,1,0,0
109004,95488.67,499.71,500.17,0.01,0.78,0.60,-4.31,1.82,1.10,52.35,-0.76,571,1,0,0
109039,95479.14,500.55,500.17,0.01,0.77,0.60,-4.62,1.80,1.26,52.02,-0.37,571,1,0,0
109075,95479.86,500.48,500.17,0.01,0.77,0.59,-4.64,1.95,1.37,52.36,-0.56,571,1,0,0
109111,95483.42,500.17,500.17,0.01,0.78,0.60,-4.71,1.74,1.50,52.34,-0.51,571,1,0,0
109147,95480.24,499.89,500.17,0.01,0.77,0.60,-4.67,1.80,1.37,52.17,-0.65,571,1,0,0
109182,95485.48,499.99,500.17,0.01,0.76,0.60,-4.75,1.70,1.35,51.83,-0.55,571,1,0,0
109222,95475.38,500.88,500.17,0.01,0.76,0.60,-4.68,2.10,1.15,51.90,-0.68,571,1,0,0
109258,95485.85,499.96,500.17,0.01,0.77,0.60,-4.53,1.97,1.36,52.14,-0.84,571,1,0,0
109295,95479.86,500.48,500.17,0.01,0.77,0.59,-4.78,1.72,1.20,52.15,-0.49,571,1,0,0
109331,95482.30,500.27,500.17,0.00,0.77,0.59,-4.62,2.12,1.40,52.26,-0.29,571,1,0,0
109367,95479.86,500.45,500.17,0.01,0.76,0.60,-4.68,1.93,1.40,51.77,-0.52,571,1,0,0
109404,95480.61,500.42,500.17,0.01,0.78,0.60,-4.94,1.95,1.21,52.17,-0.55,571,1,0,0
109440,95483.05,499.96,500.17,0.02,0.77,0.59,-4.62,1.79,1.42,52.33,-1.07,571,1,0,0
109479,95480.61,500.73,500.17,0.01,0.77,0.61,-4.80,1.89,1.43,51.61,-0.87,571,1,0,0
109515,95479.14,500.55,500.17,0.01,0.77,0.60,-4.59,1.91,1.31,52.17,-0.40,571,1,0,0
109552,95481.57,500.45,500.17,0.01,0.77,0.59,-4.89,1.84,1.24,52.34,-0.65,571,1,0,0
109588,95483.80,500.14,500.17,0.01,0.77,0.59,-4.87,1.91,1.21,52.65,-0.53,571,1,0,0
109625,95479.49,500.52,500.18,0.01,0.77,0.60,-4.58,1.80,1.43,51.94,-0.30,571,1,0,0
109661,95476.33,500.79,500.18,0.01,0.77,0.59,-4.88,1.98,1.36,52.56,-0.63,571,1,0,0
109701,95483.05,500.21,500.18,0.01,0.77,0.60,-4.67,1.74,0.98,52.25,-0.76,571,1,0,0
109736,95479.86,500.48,500.18,0.02,0.77,0.60,-4.99,2.02,1.21,52.08,-0.90,571,1,0,0
109773,95479.14,500.55,500.18,0.02,0.77,0.60,-4.88,1.93,1.43,51.78,-1.17,571,1,0,0
109809,95482.30,500.27,500.18,0.01,0.77,0.60,-4.85,1.88,1.26,52.15,-0.56,571,1,0,0
109845,95476.33,500.45,500.18,0.01,0.77,0.60,-4.78,1.70,1.21,52.10,-0.42,571,1,0,0
109882,95489.05,499.68,500.18,0.01,0.77,0.59,-4.97,1.78,1.23,52.63,-0.62,571,1,0,0
109922,95484.38,500.09,500.18,0.01,0.77,0.59,-4.66,2.10,1.30,52.31,-0.56,571,1,0,0
109958,95482.30,500.52,500.18,0.01,0.77,0.60,-5.01,1.73,1.43,52.34,-0.67,571,1,0,0
109993,95475.00,500.91,500.18,0.01,0.77,0.59,-4.42,1.81,1.40,52.39,-0.36,571,1,0,0
110030,95481.94,500.30,500.18,0.01,0.77,0.60,-4.91,1.82,1.50,52.05,-0.43,571,1,0,0
110066,95485.48,499.99,500.18,0.01,0.77,0.59,-4.78,1.79,1.39,52.72,-0.75,571,1,0,0
110102,95480.24,500.45,500.18,0.00,0.77,0.61,-4.72,1.88,1.22,51.51,-0.24,571,1,0,0
110142,95476.67,500.76,500.19,0.02,0.78,0.59,-4.84,1.76,1.29,52.58,-1.05,571,1,0,0
110179,95479.14,500.30,500.19,0.01,0.77,0.59,-4.37,1.82,1.40,52.39,-0.47,571,1,0,0
110215,95485.10,500.03,500.19,0.00,0.77,0.60,-4.97,1.80,1.21,52.25,-0.27,571,1,0,0
110251,95483.05,500.70,500.19,0.01,0.77,0.59,-4.68,2.08,1.27,52.33,-0.55,571,1,0,0
110286,95475.00,500.91,500.19,0.01,0.77,0.59,-4.65,1.86,1.23,52.38,-0.63,571,1,0,0
110323,95483.05,500.45,500.19,0.02,0.77,0.60,-4.71,1.98,1.21,52.21,-0.89,571,1,0,0
110363,95481.72,500.32,500.19,0.01,0.78,0.60,-4.71,1.78,1.54,52.26,-0.71,571,1,0,0
110399,95477.81,500.66,500.19,0.01,0.77,0.60,-4.85,1.74,1.39,51.98,-0.49,571,1,0,0
110435,95481.35,500.35,500.19,0.01,0.77,0.59,-4.73,1.74,1.38,52.63,-0.53,571,1,0,0
110472,95478.19,500.66,500.19,0.01,0.77,0.60,-4.71,2.07,1.10,52.35,-0.36,571,1,0,0
110508,95483.42,500.17,500.19,0.01,0.77,0.59,-4.44,1.86,1.21,52.26,-0.61,571,1,0,0
110543,95483.05,500.48,500.19,0.01,0.77,0.60,-4.66,1.96,1.27,52.33,-0.47,571,1,0,0
110593,95479.86,500.48,500.20,0.01,0.77,0.60,-4.67,1.81,1.16,52.08,-0.46,571,1,0,0
110628,95480.61,500.42,500.20,0.01,0.77,0.60,-4.64,1.95,1.30,52.28,-0.70,571,1,0,0
110665,95480.99,500.45,500.20,0.01,0.76,0.60,-4.82,1.80,1.55,51.67,-0.49,571,1,0,0
110701,95480.99,500.39,500.20,0.01,0.77,0.61,-4.55,1.82,1.08,51.84,-0.60,571,1,0,0
110737,95485.85,500.42,500.20,0.01,0.77,0.60,-5.04,1.76,1.46,51.84,-0.70,571,1,0,0
110774,95480.99,500.39,500.20,0.01,0.77,0.59,-4.57,2.05,1.34,52.43,-0.85,571,1,0,0
110814,95480.61,500.42,500.20,0.01,0.76,0.60,-4.81,1.85,1.34,51.67,-0.55,571,1,0,0
110850,95487.34,499.83,500.20,-0.00,0.77,0.59,-4.94,2.10,1.26,52.43,0.03,571,1,0,0
110897,95486.96,499.87,500.20,0.01,0.77,0.60,-4.42,1.92,1.30,52.16,-0.63,571,1,0,0
110934,95486.96,500.32,500.20,0.01,0.77,0.59,-5.23,1.95,1.50,52.48,-0.34,571,1,0,0
110969,95481.35,500.35,500.20,0.01,0.77,0.60,-4.59,1.87,1.37,51.96,-0.86,571,1,0,0
111005,95477.81,500.11,500.20,0.01,0.77,0.60,-4.75,1.63,1.38,52.20,-0.47,571,1,0,0
111045,95480.61,499.93,500.20,0.01,0.77,0.60,-4.76,2.11,1.08,51.99,-0.70,571,1,0,0
111082,95477.81,500.66,500.20,0.02,0.76,0.60,-4.65,1.95,1.21,51.76,-1.02,571,1,0,0
111118,95481.72,500.32,500.20,0.01,0.77,0.60,-4.51,1.71,1.57,52.20,-0.57,571,1,0,0
111154,95475.00,500.91,500.20,0.01,0.77,0.60,-4.87,1.91,1.26,51.86,-0.56,571,1,0,0
111190,95480.99,500.39,500.20,-0.05,0.83,0.60,-17.94,2.46,2.54,54.09,2.58,571,1,0,0
111226,95478.91,500.54,500.20,0.00,0.64,0.63,-1.47,2.34,1.58,45.12,-0.08,571,1,0,0
111266,95481.35,500.63,500.20,-0.00,0.84,0.53,8.56,2.04,0.92,57.85,0.06,571,1,0,0
111302,95481.35,500.35,500.21,-0.01,0.79,0.63,-36.03,1.53,2.91,51.47,0.32,571,1,0,0
111338,95478.91,500.63,500.21,0.02,0.71,0.62,-27.42,1.31,1.89,49.07,-1.35,571,1,0,0
111375,95481.72,500.32,500.21,0.01,0.69,0.68,13.06,2.24,0.91,45.79,-0.64,571,1,0,0
111411,95486.96,500.35,500.21,0.01,0.86,0.55,6.11,1.85,0.78,57.28,-0.59,571,1,0,0
111447,95482.47,500.26,500.21,0.01,0.74,0.62,-18.22,1.83,1.76,49.97,-0.72,571,1,0,0
111486,95486.61,499.89,500.21,-0.01,0.73,0.58,7.50,0.87,0.92,51.73,0.90,571,1,0,0
111522,95479.67,500.50,500.21,0.02,0.81,0.60,-18.54,1.79,2.14,53.71,-1.39,571,1,0,0
111559,95478.19,500.50,500.21,0.02,0.73,0.66,-20.64,1.61,1.37,48.10,-0.98,571,1,0,0
111595,95476.49,500.78,500.21,0.01,0.70,0.66,16.51,2.12,1.24,46.79,-0.45,571,1,0,0
111631,95480.61,500.35,500.21,0.01,0.83,0.53,0.84,1.99,1.15,57.46,-0.44,571,1,0,0
111668,95483.80,500.14,500.21,0.02,0.75,0.62,-20.43,1.79,1.76,50.25,-1.06,571,1,0,0
111708,95478.53,500.60,500.21,0.02,0.77,0.59,-15.38,1.43,1.82,52.38,-0.98,571,1,0,0
111744,95481.35,500.60,500.21,0.01,0.75,0.62,-33.39,1.36,1.56,50.12,-0.76,571,1,0,0
111779,95483.80,500.14,500.21,0.01,0.69,0.66,-14.24,1.79,1.54,46.16,-0.69,571,1,0,0
111815,95483.80,500.14,500.21,0.01,0.72,0.64,5.00,2.00,1.55,48.69,-0.83,571,1,0,0
111852,95476.10,500.81,500.21,0.01,0.72,0.63,8.03,1.95,1.08,48.85,-0.55,571,1,0,0
111888,95481.72,500.32,500.21,0.01,0.74,0.62,11.58,1.82,1.10,50.04,-0.69,571,1,0,0
111924,95484.53,500.11,500.21,0.01,0.77,0.62,9.85,2.17,0.85,51.37,-0.43,571,1,0,0
111964,95486.96,500.39,500.21,0.02,0.77,0.60,-10.44,2.04,1.50,51.93,-0.93,571,1,0,0
112000,95484.16,500.11,500.21,0.01,0.76,0.64,-15.33,1.58,1.36,50.19,-0.58,571,1,0,0
112036,95478.19,499.83,500.21,0.01,0.80,0.57,-43.27,1.10,2.32,54.56,-0.76,571,1,0,0
112072,95475.73,500.85,500.22,0.01,0.76,0.63,-87.75,2.33,2.72,50.02,-0.81,571,1,0,0
112108,95479.28,500.29,500.22,0.02,0.64,0.69,-83.98,1.90,1.68,42.91,-0.98,571,1,0,0
112145,95475.73,500.85,500.22,0.01,0.62,0.74,-60.79,1.59,1.37,39.96,-0.41,571,1,0,0
112185,95475.73,500.85,500.22,0.00,0.60,0.75,-48.09,2.59,2.19,38.51,-0.13,571,1,0,0
112221,95478.19,500.63,500.22,0.01,0.56,0.77,-17.94,1.37,0.55,36.24,-0.49,571,1,0,0
112257,95484.16,500.11,500.22,0.01,0.56,0.79,1.44,1.65,1.58,35.61,-0.74,571,1,0,0
112292,95473.30,501.06,500.22,0.01,0.59,0.76,17.43,1.60,1.52,37.70,-0.54,571,1,0,0
112329,95483.80,500.85,500.22,0.01,0.60,0.75,27.48,1.56,1.66,38.81,-0.87,571,1,0,0
112365,95477.43,500.70,500.23,0.02,0.61,0.74,44.27,1.69,1.31,39.41,-1.00,571,1,0,0
112405,95481.72,500.32,500.23,0.02,0.60,0.75,91.43,2.24,0.51,38.77,-1.25,571,1,0,0
112441,95481.72,500.32,500.23,0.03,0.73,0.77,135.28,5.34,-1.30,43.28,-1.66,571,1,0,0
112477,95482.10,500.29,500.23,-0.03,0.90,0.47,58.41,4.26,1.47,62.53,1.66,571,1,0,0
112514,95482.10,500.29,500.23,-0.00,0.85,0.47,-94.35,-0.09,2.43,61.07,0.10,571,1,0,0
112549,95481.72,500.32,500.23,0.01,0.57,0.68,-55.63,0.65,2.08,39.95,-0.76,571,1,0,0
112585,95486.96,499.87,500.23,0.01,0.63,0.72,47.36,2.59,0.84,41.14,-0.82,571,1,0,0
112634,95476.49,500.78,500.23,0.00,0.84,0.42,-7.04,2.30,1.60,63.43,-0.13,571,1,0,0
112670,95477.81,500.14,500.23,0.03,0.67,0.65,-42.92,1.20,1.91,46.02,-1.98,571,1,0,0
112706,95481.72,500.32,500.23,0.02,0.68,0.65,21.08,2.51,0.56,46.32,-1.10,571,1,0,0
112743,95479.28,500.57,500.23,0.03,0.83,0.48,2.66,2.60,0.57,59.84,-2.05,571,1,0,0
112779,95481.72,500.32,500.23,0.01,0.74,0.65,-23.37,1.68,1.72,48.91,-0.61,571,1,0,0
112815,95481.35,500.11,500.23,0.00,0.77,0.63,9.05,2.55,0.85,50.63,-0.06,571,1,0,0
112855,95476.49,500.78,500.23,0.01,0.81,0.57,-12.08,1.67,1.49,54.81,-0.55,571,1,0,0
112903,95482.47,500.26,500.23,0.01,0.75,0.63,1.07,2.17,1.14,49.82,-0.82,571,1,0,0
112939,95488.10,499.98,500.23,0.00,0.79,0.57,-4.67,1.99,1.17,54.04,-0.29,571,1,0,0
112974,95482.82,500.23,500.23,0.01,0.75,0.62,-7.45,1.84,1.49,50.51,-0.43,571,1,0,0
113010,95480.02,500.20,500.23,0.01,0.77,0.60,-0.85,2.03,1.18,52.21,-0.51,571,1,0,0
113046,95478.69,500.59,500.23,0.01,0.77,0.60,-8.00,1.59,1.32,51.88,-0.65,571,1,0,0
113086,95483.55,500.16,500.23,0.01,0.76,0.61,-2.13,1.92,1.17,51.33,-0.77,571,1,0,0
113123,95484.30,500.10,500.23,0.01,0.77,0.60,-6.06,1.93,1.46,52.00,-0.36,571,1,0,0
113159,95476.86,500.75,500.23,0.01,0.76,0.61,-4.18,1.89,1.42,51.28,-0.53,571,1,0,0
113195,95484.30,500.10,500.23,0.00,0.78,0.60,-4.32,2.17,1.38,52.27,-0.26,571,1,0,0
113230,95480.74,500.20,500.23,0.01,0.76,0.60,-5.30,1.89,1.29,51.76,-0.73,571,1,0,0
113266,95481.72,500.32,500.23,0.01,0.77,0.60,-4.17,1.83,1.34,52.15,-0.79,571,1,0,0
113306,95482.10,500.29,500.23,0.02,0.77,0.60,-5.08,2.04,1.21,51.96,-0.90,571,1,0,0
113342,95485.28,499.76,500.23,0.01,0.77,0.60,-3.97,1.79,1.29,51.94,-0.67,571,1,0,0
113379,95484.91,500.04,500.23,0.01,0.76,0.60,-5.05,2.04,1.48,51.94,-0.41,571,1,0,0
113415,95482.47,500.26,500.23,0.01,0.76,0.61,-4.30,1.88,1.43,51.24,-0.44,571,1,0,0
113451,95484.91,500.04,500.23,0.01,0.77,0.59,-5.00,2.07,1.21,52.16,-0.71,571,1,0,0
113486,95477.55,500.69,500.23,0.02,0.77,0.60,-4.59,2.04,1.58,51.81,-0.97,571,1,0,0
113526,95484.91,500.04,500.23,0.00,0.77,0.60,-4.94,1.95,1.21,51.84,-0.19,571,1,0,0
113562,95482.47,500.29,500.23,0.01,0.77,0.60,-4.43,1.75,1.34,51.83,-0.57,571,1,0,0
113598,95485.63,499.98,500.23,0.02,0.77,0.61,-4.76,2.08,1.48,51.80,-1.03,571,1,0,0
113635,95482.10,499.80,500.23,0.01,0.76,0.60,-4.65,1.88,1.26,51.65,-0.66,571,1,0,0
113671,95477.21,500.72,500.23,0.02,0.76,0.61,-4.47,2.04,1.21,51.49,-1.01,571,1,0,0
113707,95482.47,500.26,500.23,0.01,0.77,0.59,-5.00,2.02,1.40,52.37,-0.63,571,1,0,0
113746,95481.72,500.32,500.23,0.01,0.78,0.61,-4.77,1.98,1.27,52.01,-0.75,571,1,0,0
113782,95482.47,500.23,500.23,0.01,0.77,0.60,-4.43,1.91,1.27,51.78,-0.72,571,1,0,0
113818,95480.02,500.47,500.23,0.00,0.77,0.60,-4.79,1.86,1.19,52.04,-0.29,571,1,0,0
113854,95476.49,500.01,500.23,0.01,0.77,0.60,-4.74,1.86,1.48,52.30,-0.40,571,1,0,0
113891,95482.82,500.23,500.23,0.01,0.77,0.60,-4.53,1.84,1.18,52.31,-0.52,571,1,0,0
113927,95478.91,500.57,500.23,0.01,0.76,0.61,-4.81,1.95,1.37,51.46,-0.52,571,1,0,0
113967,95473.67,501.03,500.23,0.01,0.77,0.60,-4.49,2.04,1.26,52.02,-0.32,571,1,0,0
114002,95477.21,500.65,500.24,0.01,0.77,0.60,-4.69,2.04,1.17,51.91,-0.73,571,1,0,0
114038,95479.67,500.50,500.24,0.01,0.76,0.60,-4.64,1.55,1.34,51.73,-0.88,571,1,0,0
114074,95484.53,500.29,500.24,0.01,0.77,0.60,-4.83,1.80,1.33,51.85,-0.53,571,1,0,0
114110,95487.34,499.83,500.24,0.01,0.77,0.61,-4.96,2.05,1.17,51.60,-0.50,571,1,0,0
114147,95484.91,500.29,500.24,0.01,0.77,0.61,-4.52,2.01,1.14,51.65,-0.50,571,1,0,0
114186,95484.53,500.08,500.23,0.01,0.77,0.60,-5.04,1.95,1.22,52.10,-0.65,571,1,0,0
114223,95482.10,500.29,500.23,0.01,0.76,0.61,-4.59,1.98,1.40,51.60,-0.40,571,1,0,0
114258,95479.67,500.50,500.24,0.01,0.77,0.60,-4.21,1.85,1.32,52.06,-0.86,571,1,0,0
114294,95488.10,499.83,500.23,0.01,0.77,0.60,-5.20,1.95,1.39,52.15,-0.85,571,1,0,0
114330,95480.99,500.39,500.24,0.01,0.77,0.60,-4.59,1.94,1.43,51.93,-0.68,571,1,0,0
114366,95486.96,500.23,500.24,0.01,0.77,0.60,-4.57,1.69,1.34,52.12,-0.42,571,1,0,0
114406,95481.72,500.57,500.24,0.01,0.76,0.60,-4.74,1.89,1.50,51.82,-0.32,571,1,0,0
114442,95484.16,500.11,500.24,0.01,0.76,0.60,-4.69,1.99,1.31,51.77,-0.79,571,1,0,0
114478,95482.47,500.26,500.24,0.01,0.77,0.60,-4.88,1.90,1.52,52.32,-0.71,571,1,0,0
114514,95482.10,500.29,500.24,0.01,0.76,0.60,-4.40,2.03,1.38,51.77,-0.68,571,1,0,0
114550,95483.17,500.20,500.24,0.01,0.77,0.60,-4.91,1.96,1.32,51.88,-0.36,571,1,0,0
114586,95483.42,500.04,500.24,-0.00,0.77,0.60,-4.52,1.76,1.48,51.87,0.03,571,1,0,0
114622,95485.28,500.01,500.23,0.01,0.77,0.59,-4.75,1.91,1.33,52.29,-0.42,571,1,0,0
114671,95477.21,500.72,500.24,0.01,0.77,0.60,-4.81,2.03,1.40,51.97,-0.81,571,1,0,0
114707,95487.34,500.54,500.24,0.01,0.76,0.61,-4.63,1.82,1.13,51.57,-0.59,571,1,0,0
114743,95480.99,500.39,500.24,0.01,0.77,0.61,-4.39,1.81,1.22,51.73,-0.57,571,1,0,0
114779,95487.34,500.32,500.24,0.01,0.77,0.60,-4.80,1.95,1.38,52.04,-0.66,571,1,0,0
114814,95484.16,500.11,500.24,0.01,0.77,0.61,-4.68,1.89,1.30,51.68,-0.52,571,1,0,0
114850,95481.72,500.32,500.24,0.01,0.76,0.60,-4.79,1.76,1.35,51.84,-0.75,571,1,0,0
114903,95484.53,500.04,500.24,0.01,0.77,0.60,-4.49,1.81,1.40,51.95,-0.65,571,1,0,0
114938,95481.72,500.32,500.24,0.02,0.77,0.60,-4.75,1.85,1.30,52.18,-0.98,571,1,0,0
114974,95478.91,500.32,500.24,0.02,0.77,0.60,-4.91,1.78,1.14,51.91,-0.92,571,1,0,0
115010,95487.34,499.83,500.24,0.01,0.77,0.60,-4.35,2.04,1.46,51.77,-0.60,571,1,0,0
115046,95484.16,500.11,500.24,0.01,0.77,0.60,-4.91,1.79,1.56,52.02,-0.69,571,1,0,0
115082,95479.28,500.54,500.24,0.01,0.76,0.61,-4.52,1.82,1.67,51.51,-0.73,571,1,0,0
115122,95475.00,500.81,500.24,0.01,0.77,0.60,-4.96,1.75,1.46,51.81,-0.33,571,1,0,0
115158,95481.72,500.32,500.24,0.01,0.77,0.60,-4.65,2.09,1.09,51.95,-0.69,571,1,0,0
115193,95475.73,500.35,500.24,0.01,0.76,0.61,-4.88,1.95,1.41,51.57,-0.44,571,1,0,0
115230,95486.61,499.89,500.24,0.01,0.76,0.60,-4.52,1.78,1.18,51.79,-0.45,571,1,0,0
115266,95481.35,500.35,500.24,0.01,0.76,0.60,-4.90,2.09,1.24,51.92,-0.49,571,1,0,0
115302,95484.16,500.11,500.24,0.01,0.77,0.60,-4.53,1.91,1.17,52.16,-0.59,571,1,0,0
115342,95484.91,500.04,500.24,0.01,0.76,0.59,-4.75,1.75,1.17,52.24,-0.46,571,1,0,0
115378,95484.16,500.11,500.24,0.01,0.76,0.60,-4.89,1.87,1.30,51.79,-0.76,571,1,0,0
115414,95476.49,499.83,500.24,0.01,0.77,0.60,-5.02,1.96,1.36,51.99,-0.66,571,1,0,0
115449,95481.72,500.32,500.24,0.01,0.77,0.60,-4.55,1.87,1.29,51.93,-0.72,571,1,0,0
115485,95484.91,500.78,500.24,0.01,0.76,0.61,-4.78,1.76,1.17,51.44,-0.73,571,1,0,0
115521,95484.53,500.08,500.24,0.01,0.76,0.60,-4.64,1.75,1.27,51.64,-0.59,571,1,0,0
