t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
42921,94995.05,542.92,542.41,0.77,-0.28,0.29,-8.98,8.98,38.42,-43.58,-62.55,571,1,0,0
42958,95000.66,542.43,542.41,0.78,-0.30,0.31,-4.04,8.85,35.61,-43.40,-60.96,571,1,0,0
42994,94992.59,543.14,542.42,0.75,-0.32,0.28,-13.82,10.94,32.93,-48.49,-60.44,571,1,0,0
43034,94996.52,542.79,542.42,0.73,-0.31,0.32,-1.76,14.17,28.62,-44.33,-58.79,571,1,0,0
43070,94995.39,542.89,542.42,0.76,-0.34,0.31,-4.69,17.85,26.55,-47.59,-59.15,571,1,0,0
43106,94994.71,542.95,542.42,0.73,-0.33,0.32,-13.39,20.43,27.09,-46.01,-57.74,571,1,0,0
43142,94995.77,543.11,542.42,0.71,-0.37,0.36,-8.66,23.64,28.32,-45.83,-54.06,571,1,0,0
43177,94992.59,543.14,542.43,0.74,-0.40,0.36,2.46,28.95,33.07,-48.17,-53.97,571,1,0,0
43213,94998.20,542.65,542.43,0.73,-0.40,0.37,-30.46,30.40,36.96,-46.95,-53.35,571,1,0,0
43253,94992.96,543.11,542.43,0.72,-0.45,0.42,-4.37,33.50,40.56,-46.98,-49.40,571,1,0,0
43290,95001.75,542.86,542.43,0.72,-0.40,0.40,9.48,35.40,43.48,-45.33,-51.68,571,1,0,0
43326,94993.72,543.04,542.43,0.70,-0.46,0.43,-10.95,36.05,46.42,-46.66,-47.94,571,1,0,0
43362,94998.20,542.89,542.43,0.65,-0.49,0.42,-5.48,38.08,49.95,-49.30,-45.15,571,1,0,0
43398,94992.96,543.11,542.44,0.63,-0.47,0.44,5.66,41.79,50.63,-47.08,-44.42,571,1,0,0
43433,94994.10,543.01,542.44,0.62,-0.48,0.43,-28.40,42.95,50.80,-48.36,-44.28,571,1,0,0
43483,94995.39,542.65,542.44,0.55,-0.54,0.47,-29.39,44.08,54.76,-49.17,-37.55,571,1,0,0
43518,95006.26,541.94,542.44,0.49,-0.53,0.44,-21.27,44.69,56.79,-50.45,-35.31,571,1,0,0
43554,94998.57,542.61,542.44,0.47,-0.56,0.43,-11.32,44.04,56.74,-52.75,-33.62,571,1,0,0
43590,95001.38,542.40,542.44,0.46,-0.57,0.48,7.77,42.39,52.70,-49.66,-31.83,571,1,0,0
43627,94998.95,542.58,542.44,0.43,-0.63,0.50,-7.37,31.97,44.34,-51.68,-28.19,571,1,0,0
43666,94998.57,542.61,542.44,0.40,-0.63,0.56,-26.49,33.78,48.50,-48.36,-25.08,571,1,0,0
43703,94995.77,542.65,542.44,0.31,-0.73,0.58,4.95,31.78,45.01,-51.50,-18.30,571,1,0,0
43739,94990.53,543.32,542.44,0.38,-0.78,0.66,-19.51,29.55,43.75,-49.57,-20.43,571,1,0,0
43785,95001.00,542.95,542.44,0.40,-0.70,0.60,-1.85,24.63,33.98,-49.41,-23.48,571,1,0,0
43821,94995.77,542.86,542.45,0.31,-0.72,0.68,9.30,19.09,26.25,-46.74,-17.64,571,1,0,0
43856,94994.32,542.89,542.45,0.28,-0.71,0.69,-36.28,14.35,22.66,-46.02,-15.93,571,1,0,0
43896,94995.39,542.89,542.45,0.26,-0.70,0.55,0.51,12.65,16.65,-51.59,-16.35,571,1,0,0
43932,94995.39,542.89,542.45,0.23,-0.74,0.63,24.60,11.82,14.74,-49.46,-13.59,571,1,0,0
43968,95002.13,542.30,542.45,0.21,-0.73,0.61,-24.41,9.05,17.56,-50.05,-12.41,571,1,0,0
44004,94995.77,542.86,542.45,0.19,-0.70,0.56,1.69,8.76,15.50,-51.62,-11.89,571,1,0,0
44041,95006.99,541.88,542.45,0.18,-0.76,0.68,31.75,11.28,13.21,-48.18,-10.08,571,1,0,0
44077,95007.36,542.65,542.45,0.26,-0.86,0.66,-28.50,11.10,15.10,-52.84,-13.25,571,1,0,0
44116,94998.57,542.37,542.45,0.22,-0.83,0.62,-10.73,10.37,14.89,-53.24,-12.21,571,1,0,0
44152,95002.13,542.30,542.45,0.21,-0.82,0.68,26.77,12.86,13.57,-50.35,-11.06,571,1,0,0
44188,95014.07,541.26,542.45,0.23,-0.84,0.65,-18.79,11.38,13.55,-52.19,-12.47,571,1,0,0
44224,95007.36,541.84,542.44,0.26,-0.84,0.63,0.84,9.00,10.83,-53.14,-13.80,571,1,0,0
44260,95001.38,542.37,542.44,0.20,-0.84,0.65,16.43,8.24,7.87,-52.31,-10.61,571,1,0,0
44296,94996.89,542.79,542.44,0.20,-0.77,0.63,-12.52,5.81,6.43,-50.67,-11.54,571,1,0,0
44336,95001.38,542.61,542.44,0.19,-0.77,0.61,-35.19,2.14,6.39,-51.91,-10.82,571,1,0,0
44371,95001.00,542.40,542.44,0.17,-0.78,0.59,1.25,2.25,4.59,-52.64,-9.92,571,1,0,0
44407,95001.38,542.37,542.44,0.12,-0.70,0.63,-13.58,0.98,5.81,-48.10,-7.22,571,1,0,0
44443,94996.52,542.79,542.45,0.15,-0.74,0.60,-50.56,-3.46,8.69,-50.61,-9.17,571,1,0,0
44479,95002.50,542.27,542.45,0.20,-0.77,0.61,4.39,-4.57,6.95,-51.74,-11.45,571,1,0,0
44515,95000.05,542.49,542.45,0.16,-0.77,0.63,30.72,-2.21,6.91,-50.79,-9.29,571,1,0,0
44555,94997.24,541.78,542.44,0.19,-0.79,0.64,-28.95,-1.80,10.97,-51.04,-10.37,571,1,0,0
44591,95001.75,542.33,542.44,0.21,-0.83,0.60,-8.72,-2.36,11.14,-54.16,-11.46,571,1,0,0
44626,94999.71,541.78,542.44,0.17,-0.80,0.62,23.06,-0.99,11.51,-51.92,-9.60,571,1,0,0
44662,95000.05,542.49,542.44,0.20,-0.81,0.62,-26.95,-0.63,13.01,-52.57,-10.90,571,1,0,0
44699,95000.05,542.49,542.44,0.21,-0.80,0.56,-37.86,-0.80,10.70,-55.06,-11.82,571,1,0,0
44735,95000.05,542.45,542.44,0.14,-0.74,0.54,-18.14,2.05,7.75,-53.75,-8.79,571,1,0,0
44774,95003.22,542.27,542.44,0.13,-0.79,0.58,-42.97,5.07,6.32,-53.60,-7.46,571,1,0,0
44810,94997.61,542.70,542.44,0.14,-0.79,0.53,-35.11,7.16,4.28,-56.03,-8.38,571,1,0,0
44846,95011.27,542.24,542.44,0.12,-0.79,0.50,-5.93,10.09,1.95,-57.77,-7.51,571,1,0,0
44882,95001.38,542.37,542.44,0.11,-0.82,0.56,-15.25,10.06,1.14,-55.50,-6.47,571,1,0,0
44918,94992.96,543.11,542.44,0.12,-0.86,0.52,-31.71,9.28,1.33,-58.84,-6.63,571,1,0,0
44954,94996.89,542.66,542.44,0.15,-0.85,0.47,-16.07,5.57,-1.41,-61.34,-8.61,571,1,0,0
44993,95012.02,542.17,542.44,0.12,-0.84,0.50,-14.42,0.87,-3.02,-59.23,-7.07,571,1,0,0
45029,95009.59,541.65,542.44,0.13,-0.89,0.50,-44.15,-1.50,-2.87,-60.67,-7.48,571,1,0,0
45066,95009.21,542.42,542.44,0.16,-0.79,0.24,-24.64,5.18,3.08,-72.84,-11.34,571,1,0,0
45102,95002.85,542.24,542.44,0.10,-0.80,0.50,12.44,8.27,5.91,-58.21,-6.21,571,1,0,0
45137,95001.55,542.35,542.44,0.12,-0.81,0.49,-16.11,5.95,8.08,-59.01,-7.27,571,1,0,0
45176,94999.10,542.57,542.44,0.12,-0.83,0.44,-12.56,4.78,9.15,-61.87,-7.37,571,1,0,0
45212,94993.14,542.78,542.44,0.08,-0.85,0.48,6.85,4.98,13.37,-60.76,-4.87,571,1,0,0
45248,95002.62,542.26,542.44,0.05,-0.87,0.48,-1.64,2.88,11.44,-61.34,-3.04,571,1,0,0
45284,94999.10,542.57,542.44,0.12,-0.89,0.46,-5.16,0.30,7.45,-62.83,-7.04,571,1,0,0
45320,95005.05,542.05,542.44,0.12,-0.89,0.44,-13.13,0.63,5.81,-63.35,-6.94,571,1,0,0
45356,95001.17,542.39,542.44,0.10,-0.86,0.45,-27.44,-1.30,3.02,-62.67,-5.81,571,1,0,0
45395,95004.35,542.11,542.44,0.11,-0.83,0.39,-12.46,2.04,2.12,-64.98,-6.77,571,1,0,0
45431,95001.17,542.88,542.44,0.10,-0.87,0.43,-3.72,3.44,5.29,-63.57,-5.99,571,1,0,0
45467,94999.10,542.57,542.44,0.08,-0.84,0.46,0.10,1.56,5.09,-61.67,-4.54,571,1,0,0
45512,94993.14,542.08,542.44,0.11,-0.86,0.45,-1.96,3.17,7.29,-62.71,-6.22,571,1,0,0
45548,95001.89,542.32,542.44,0.10,-0.85,0.44,2.86,4.62,7.13,-62.33,-5.88,571,1,0,0
45584,95001.89,542.32,542.44,0.08,-0.87,0.46,5.66,5.64,7.94,-62.20,-4.88,571,1,0,0
45623,95005.42,542.01,542.44,0.06,-0.89,0.47,-5.00,4.69,5.40,-62.25,-3.43,571,1,0,0
45659,95001.89,542.01,542.43,0.09,-0.89,0.43,-2.69,4.34,3.56,-63.99,-5.19,571,1,0,0
45694,94999.82,542.51,542.43,0.05,-0.85,0.44,-5.58,4.39,1.20,-62.54,-2.90,571,1,0,0
45730,95000.19,542.23,542.43,0.05,-0.87,0.47,-17.53,4.52,1.31,-61.86,-3.17,571,1,0,0
45766,95001.89,542.32,542.43,0.07,-0.84,0.44,-13.31,5.97,2.17,-62.25,-4.33,571,1,0,0
45812,94997.77,542.01,542.43,0.05,-0.85,0.47,14.63,7.04,2.74,-61.40,-3.14,571,1,0,0
45852,95005.80,542.96,542.43,0.09,-0.69,0.40,-42.62,6.40,4.25,-59.90,-6.74,571,1,0,0
45888,95005.42,542.01,542.43,0.04,-0.88,0.40,11.20,6.20,7.58,-65.55,-2.60,571,1,0,0
45924,94999.82,542.51,542.43,0.05,-0.87,0.46,3.81,3.36,7.65,-62.11,-2.63,571,1,0,0
45960,94999.82,542.44,542.43,0.06,-0.85,0.45,-11.28,0.47,4.49,-61.95,-3.50,571,1,0,0
45996,94999.44,542.54,542.43,0.06,-0.83,0.39,-21.06,-4.56,2.14,-64.95,-3.78,571,1,0,0
46031,95002.25,542.78,542.43,0.06,-0.82,0.38,-14.38,1.81,8.78,-65.16,-3.59,571,1,0,0
46070,94999.44,542.54,542.43,0.12,-0.82,0.30,-23.03,3.04,1.58,-70.28,-7.60,571,1,0,0
46106,94999.44,542.54,542.43,0.05,-0.86,0.45,-1.36,3.05,1.14,-62.20,-2.96,571,1,0,0
46142,95005.80,541.98,542.43,0.04,-0.86,0.45,-4.01,4.09,2.04,-62.46,-2.21,571,1,0,0
46178,95005.80,542.23,542.43,0.04,-0.86,0.46,-6.37,4.28,2.71,-61.76,-2.48,571,1,0,0
46214,95006.17,541.95,542.43,0.05,-0.87,0.44,-5.14,3.04,2.82,-63.10,-2.79,571,1,0,0
46249,95003.72,542.41,542.43,0.04,-0.86,0.45,-2.88,2.39,2.19,-62.47,-2.40,571,1,0,0
46289,95005.42,542.01,542.43,0.03,-0.85,0.42,-6.52,3.04,2.28,-63.79,-1.66,571,1,0,0
46324,94993.83,542.93,542.43,0.04,-0.87,0.47,-13.06,2.61,1.84,-61.74,-2.44,571,1,0,0
46360,95002.62,542.26,542.43,0.04,-0.86,0.44,-4.82,1.98,1.52,-63.01,-2.14,571,1,0,0
46396,95000.92,542.65,542.43,0.04,-0.88,0.44,-9.35,1.27,1.65,-63.72,-2.42,571,1,0,0
46432,94995.31,542.90,542.43,0.04,-0.82,0.42,2.55,2.62,2.13,-63.17,-2.29,571,1,0,0
46467,95000.57,542.44,542.43,0.12,-0.81,0.60,-0.32,-0.69,-0.46,-53.81,-6.82,571,1,0,0
46507,95001.67,542.34,542.43,0.03,-0.88,0.46,-0.94,1.52,0.37,-62.14,-1.72,571,1,0,0
46542,95004.47,542.34,542.43,0.04,-0.87,0.45,-3.97,1.77,1.08,-62.99,-2.31,571,1,0,0
46577,94996.06,542.83,542.43,0.04,-0.86,0.45,0.24,2.20,1.14,-62.69,-2.58,571,1,0,0
46613,95000.92,542.41,542.43,0.04,-0.87,0.45,-6.56,1.95,1.65,-62.76,-2.64,571,1,0,0
46649,95004.10,542.38,542.43,0.04,-0.87,0.45,-2.99,1.92,1.06,-62.48,-2.13,571,1,0,0
46685,95003.72,542.16,542.43,0.03,-0.86,0.44,-4.96,2.08,1.20,-62.78,-1.95,571,1,0,0
46724,95004.10,542.13,542.43,0.04,-0.86,0.44,-4.43,1.82,1.13,-62.72,-2.44,571,1,0,0
46759,95001.67,542.34,542.43,0.04,-0.86,0.44,-4.94,1.91,1.53,-62.81,-2.49,571,1,0,0
46796,95002.76,542.25,542.43,0.03,-0.87,0.45,-4.97,1.90,1.38,-62.78,-2.03,571,1,0,0
46832,95004.47,542.10,542.43,0.05,-0.85,0.46,-3.98,1.95,1.27,-61.79,-2.87,571,1,0,0
46868,94999.24,542.28,542.43,0.04,-0.87,0.44,-4.56,1.88,1.12,-62.92,-2.51,571,1,0,0
46904,94999.24,542.56,542.43,0.04,-0.86,0.44,-4.42,1.79,1.24,-62.74,-2.15,571,1,0,0
46944,95001.67,542.34,542.43,0.04,-0.86,0.44,-4.52,1.91,1.17,-62.95,-2.36,571,1,0,0
46980,95004.85,542.06,542.43,0.04,-0.86,0.44,-4.88,1.95,1.24,-62.88,-2.64,571,1,0,0
47015,94996.81,542.77,542.43,0.04,-0.87,0.44,-4.59,1.82,1.24,-63.36,-2.52,571,1,0,0
47051,95001.67,542.34,542.43,0.04,-0.86,0.45,-4.76,1.66,1.37,-62.39,-2.43,571,1,0,0
47088,95002.42,542.28,542.43,0.04,-0.86,0.44,-4.60,1.88,1.22,-62.74,-2.13,571,1,0,0
47124,95002.42,542.28,542.43,0.04,-0.87,0.44,-4.81,1.93,1.03,-63.07,-2.33,571,1,0,0
47160,94996.43,542.31,542.43,0.05,-0.86,0.44,-4.65,1.90,1.40,-62.95,-2.87,571,1,0,0
47194,94999.96,542.49,542.43,0.04,-0.86,0.44,-4.78,1.75,1.14,-62.96,-2.54,571,1,0,0
47229,95003.11,542.22,542.43,0.04,-0.87,0.44,-4.62,1.84,1.14,-63.36,-2.29,571,1,0,0
47265,95003.11,542.06,542.43,0.05,-0.86,0.44,-4.63,1.79,1.09,-62.76,-2.68,571,1,0,0
47301,95002.42,542.28,542.42,0.04,-0.86,0.44,-4.68,1.83,1.27,-63.05,-2.34,571,1,0,0
47337,95000.31,542.15,542.42,0.04,-0.86,0.44,-4.65,1.75,1.22,-62.87,-2.18,571,1,0,0
47374,94998.25,542.64,542.42,0.04,-0.86,0.45,-4.70,1.72,1.21,-62.74,-2.37,571,1,0,0
47413,95003.11,542.22,542.42,0.04,-0.86,0.44,-4.69,1.74,1.21,-62.78,-2.31,571,1,0,0
47450,95003.11,542.22,542.42,0.04,-0.87,0.44,-4.68,1.72,1.23,-63.05,-2.56,571,1,0,0
47485,95003.11,542.18,542.42,0.04,-0.86,0.45,-4.59,2.04,1.17,-62.67,-2.47,571,1,0,0
47521,95003.11,542.22,542.42,0.04,-0.86,0.44,-4.59,1.85,1.30,-62.92,-2.39,571,1,0,0
47566,95003.11,542.28,542.42,0.04,-0.86,0.44,-4.70,1.79,1.11,-62.75,-2.49,571,1,0,0
47602,94999.96,542.49,542.42,0.04,-0.87,0.45,-4.64,1.89,1.06,-62.61,-2.42,571,1,0,0
47642,95006.66,541.90,542.42,0.04,-0.87,0.44,-4.67,1.89,1.40,-63.04,-2.29,571,1,0,0
47678,95002.04,542.25,542.42,0.04,-0.87,0.44,-4.71,1.88,1.17,-63.09,-2.33,571,1,0,0
47714,95000.31,542.46,542.42,0.03,-0.86,0.45,-4.78,1.80,1.22,-62.16,-2.01,571,1,0,0
47750,95000.68,542.43,542.42,0.04,-0.86,0.45,-4.65,2.02,1.17,-62.61,-2.12,571,1,0,0
47787,95005.91,541.97,542.42,0.04,-0.87,0.45,-4.72,1.71,1.24,-62.63,-2.34,571,1,0,0
47834,95005.91,542.00,542.42,0.04,-0.86,0.44,-4.68,1.88,1.26,-63.08,-2.34,571,1,0,0
47873,95008.72,542.22,542.42,0.04,-0.86,0.44,-4.59,1.84,1.27,-62.62,-2.63,571,1,0,0
47909,95005.91,541.97,542.41,0.04,-0.86,0.45,-4.66,1.85,1.18,-62.39,-2.49,571,1,0,0
47945,95006.28,541.94,542.41,0.04,-0.87,0.45,-4.62,1.73,1.43,-62.68,-2.14,571,1,0,0
47981,95008.72,541.72,542.41,0.04,-0.86,0.44,-4.76,1.71,1.32,-63.00,-2.53,571,1,0,0
48017,94997.50,542.71,542.41,0.05,-0.86,0.46,-4.67,1.75,1.10,-62.20,-2.78,571,1,0,0
48053,95002.76,542.28,542.41,0.04,-0.86,0.44,-4.63,1.76,1.19,-62.79,-2.61,571,1,0,0
48093,94997.50,542.52,542.41,0.04,-0.87,0.44,-4.73,1.91,1.07,-62.87,-2.37,571,1,0,0
48129,95002.76,542.25,542.41,0.04,-0.86,0.44,-4.68,1.95,1.17,-62.88,-2.31,571,1,0,0
48164,95005.91,542.25,542.41,0.04,-0.86,0.44,-4.65,1.79,1.29,-62.98,-2.56,571,1,0,0
48200,95004.85,542.06,542.41,0.04,-0.86,0.44,-4.75,1.75,1.29,-62.72,-2.21,571,1,0,0
48237,95006.28,541.94,542.41,0.04,-0.86,0.45,-4.75,1.91,1.12,-62.71,-2.20,571,1,0,0
48273,95002.76,542.25,542.41,0.03,-0.86,0.44,-4.71,1.91,1.34,-62.68,-1.95,571,1,0,0
48313,94997.88,542.77,542.41,0.04,-0.86,0.44,-4.65,1.82,1.23,-62.91,-2.13,571,1,0,0
48349,95005.91,541.97,542.41,0.03,-0.86,0.44,-4.63,1.79,1.21,-62.58,-2.06,571,1,0,0
48385,94999.24,542.71,542.41,0.03,-0.86,0.44,-4.77,1.90,1.39,-62.68,-2.07,571,1,0,0
48420,95006.66,541.90,542.41,0.03,-0.86,0.45,-4.70,1.81,1.27,-62.57,-1.94,571,1,0,0
48456,95000.31,541.72,542.40,0.04,-0.86,0.44,-4.55,1.82,1.15,-62.78,-2.07,571,1,0,0
48492,94994.35,542.98,542.41,0.04,-0.86,0.45,-4.60,1.94,1.18,-62.60,-2.18,571,1,0,0
48532,95008.02,541.79,542.40,0.04,-0.86,0.44,-4.56,1.85,1.03,-62.81,-2.16,571,1,0,0
48568,95003.86,542.15,542.40,0.04,-0.86,0.45,-4.78,1.85,1.49,-62.63,-2.23,571,1,0,0
48604,94995.07,542.18,542.40,0.04,-0.86,0.44,-4.57,1.56,1.33,-62.68,-2.62,571,1,0,0
48640,95002.76,542.25,542.40,0.04,-0.86,0.45,-4.88,1.97,1.07,-62.42,-2.48,571,1,0,0
48676,94998.25,542.22,542.40,0.04,-0.86,0.45,-4.78,1.64,1.15,-62.36,-2.62,571,1,0,0
48712,94997.88,542.68,542.40,0.04,-0.87,0.45,-4.73,1.57,1.26,-62.79,-2.28,571,1,0,0
48752,95003.11,542.22,542.40,0.05,-0.86,0.44,-4.66,1.79,1.11,-62.67,-2.68,571,1,0,0
48788,95003.49,542.18,542.40,0.04,-0.86,0.45,-4.66,1.89,1.30,-62.26,-2.43,571,1,0,0
48824,95008.02,541.72,542.40,0.04,-0.86,0.45,-4.59,1.95,1.01,-62.66,-2.07,571,1,0,0
48860,95007.39,541.84,542.40,0.04,-0.86,0.45,-4.47,1.82,1.43,-62.49,-2.30,571,1,0,0
48896,95000.31,542.18,542.40,0.04,-0.86,0.45,-4.70,1.64,1.27,-62.67,-2.29,571,1,0,0
48931,95006.66,541.90,542.39,0.05,-0.86,0.44,-4.72,1.96,1.51,-63.04,-2.81,571,1,0,0
48971,95000.68,542.43,542.40,0.04,-0.86,0.45,-4.54,1.84,1.30,-62.46,-2.14,571,1,0,0
49007,94997.50,542.71,542.40,0.04,-0.86,0.44,-4.70,1.86,1.46,-62.68,-2.09,571,1,0,0
49043,95004.24,542.12,542.40,0.04,-0.87,0.45,-4.73,1.74,1.04,-62.64,-2.18,571,1,0,0
49079,95000.68,542.43,542.40,0.03,-0.86,0.45,-4.68,1.81,1.32,-62.57,-1.84,571,1,0,0
49115,95010.57,542.43,542.40,0.04,-0.86,0.44,-4.57,1.79,1.27,-62.74,-2.45,571,1,0,0
49150,95003.11,542.22,542.39,0.04,-0.86,0.44,-4.81,1.88,1.27,-62.88,-2.19,571,1,0,0
49190,95001.06,542.40,542.39,0.04,-0.86,0.44,-4.66,1.75,1.21,-62.99,-2.47,571,1,0,0
49226,95003.49,542.18,542.39,0.04,-0.86,0.45,-4.83,2.15,1.27,-62.26,-2.28,571,1,0,0
49262,95004.24,542.12,542.39,0.04,-0.87,0.43,-4.82,1.88,1.09,-63.41,-2.55,571,1,0,0
49298,95003.86,542.15,542.39,0.03,-0.86,0.44,-4.46,1.91,1.38,-63.13,-2.05,571,1,0,0
49335,95003.86,542.61,542.39,0.04,-0.86,0.44,-4.67,1.73,1.16,-62.78,-2.11,571,1,0,0
49371,94999.35,542.55,542.39,0.04,-0.86,0.44,-4.61,1.92,1.13,-62.84,-2.44,571,1,0,0
49410,95001.43,542.36,542.39,0.04,-0.86,0.44,-4.76,1.86,1.30,-62.77,-2.43,571,1,0,0
49446,95005.33,542.02,542.39,0.03,-0.87,0.45,-4.81,1.84,1.18,-62.66,-2.03,571,1,0,0
49482,95001.43,542.36,542.39,0.04,-0.86,0.45,-4.81,1.93,1.28,-62.70,-2.22,571,1,0,0
49518,95007.39,541.84,542.39,0.03,-0.86,0.45,-4.66,1.81,1.40,-62.51,-1.98,571,1,0,0
49554,94998.25,542.64,542.39,0.04,-0.86,0.45,-4.53,1.79,1.39,-62.31,-2.27,571,1,0,0
49599,95001.43,542.36,542.39,0.03,-0.87,0.44,-4.70,1.77,1.28,-63.11,-2.04,571,1,0,0
49638,95004.24,542.12,542.39,0.04,-0.87,0.45,-4.71,1.89,1.19,-62.73,-2.24,571,1,0,0
49674,94998.63,542.71,542.39,0.04,-0.86,0.45,-4.60,1.78,1.18,-62.40,-2.35,571,1,0,0
49711,95001.43,542.36,542.39,0.04,-0.86,0.45,-4.66,1.89,1.04,-62.53,-2.17,571,1,0,0
49746,94999.35,542.55,542.39,0.04,-0.86,0.45,-4.62,1.75,1.20,-62.66,-2.54,571,1,0,0
49782,95004.58,542.09,542.39,0.04,-0.86,0.45,-4.78,2.03,1.47,-62.43,-2.31,571,1,0,0
49818,95003.49,542.18,542.39,0.04,-0.87,0.44,-4.68,1.85,1.21,-62.99,-2.39,571,1,0,0
49868,95004.96,542.55,542.39,0.04,-0.87,0.44,-4.72,1.82,1.25,-63.00,-2.11,571,1,0,0
49904,95001.06,542.40,542.39,0.04,-0.86,0.45,-4.59,1.77,1.19,-62.61,-2.39,571,1,0,0
49940,95007.39,541.84,542.39,0.04,-0.87,0.43,-4.82,1.88,1.20,-63.63,-2.31,571,1,0,0
49977,95004.24,542.12,542.39,0.04,-0.87,0.45,-4.62,1.91,1.08,-62.73,-2.42,571,1,0,0
50013,95005.33,542.02,542.39,0.04,-0.87,0.45,-4.70,1.84,1.37,-62.42,-2.41,571,1,0,0
50049,94999.72,542.86,542.39,0.04,-0.87,0.45,-4.67,1.69,1.09,-62.79,-2.27,571,1,0,0
50087,95002.53,542.12,542.39,0.04,-0.86,0.45,-4.59,1.96,1.12,-62.45,-2.14,571,1,0,0
50123,95002.16,542.30,542.39,0.04,-0.85,0.45,-4.62,1.79,1.29,-62.07,-2.21,571,1,0,0
50159,94999.35,542.55,542.39,0.04,-0.86,0.44,-4.68,1.87,1.27,-62.89,-2.30,571,1,0,0
50196,94997.30,542.73,542.39,0.03,-0.86,0.44,-4.66,1.98,1.14,-63.25,-2.01,571,1,0,0
50232,94998.97,542.58,542.39,0.04,-0.87,0.44,-4.62,1.80,1.30,-63.00,-2.60,571,1,0,0
50268,95015.80,542.48,542.39,0.03,-0.86,0.44,-4.74,1.79,1.10,-63.10,-1.99,571,1,0,0
50307,95005.71,542.55,542.39,0.04,-0.86,0.44,-4.71,1.79,1.46,-62.75,-2.36,571,1,0,0
50342,95004.58,542.09,542.39,0.03,-0.86,0.44,-4.62,1.90,1.37,-62.72,-2.05,571,1,0,0
50379,95006.09,541.95,542.39,0.04,-0.86,0.45,-4.60,1.94,1.36,-62.60,-2.28,571,1,0,0
50415,94998.97,542.58,542.39,0.04,-0.87,0.44,-4.72,1.89,1.05,-62.91,-2.23,571,1,0,0
50451,95005.33,542.02,542.39,0.05,-0.86,0.44,-4.81,1.79,1.08,-62.95,-2.67,571,1,0,0
50487,95004.96,542.48,542.39,0.04,-0.86,0.45,-4.78,1.85,1.37,-62.57,-2.20,571,1,0,0
50526,94998.97,542.55,542.39,0.03,-0.87,0.45,-4.72,1.75,1.28,-62.82,-2.05,571,1,0,0
50562,95003.63,542.17,542.39,0.03,-0.86,0.44,-4.69,1.95,1.21,-63.14,-2.01,571,1,0,0
50597,95005.33,542.02,542.39,0.04,-0.86,0.44,-4.68,1.75,1.28,-62.85,-2.30,571,1,0,0
50634,95005.33,542.02,542.39,0.04,-0.86,0.44,-4.67,1.95,1.08,-62.78,-2.12,571,1,0,0
50670,94999.72,542.51,542.39,0.04,-0.86,0.44,-4.85,1.76,1.09,-62.72,-2.46,571,1,0,0
50706,95001.78,542.51,542.39,0.04,-0.86,0.45,-4.72,1.87,1.25,-62.59,-2.40,571,1,0,0
50745,95002.53,542.55,542.39,0.04,-0.87,0.43,-4.71,1.89,1.19,-63.47,-2.21,571,1,0,0
50781,95006.09,541.95,542.39,0.03,-0.87,0.44,-4.82,1.75,1.10,-63.05,-2.01,571,1,0,0
50817,94999.35,542.55,542.39,0.05,-0.87,0.45,-4.67,1.74,1.16,-62.65,-2.70,571,1,0,0
50852,95004.96,542.05,542.38,0.04,-0.87,0.45,-4.62,1.92,1.33,-62.64,-2.17,571,1,0,0
50888,95005.33,542.02,542.38,0.03,-0.86,0.44,-4.47,1.74,1.34,-63.09,-1.98,571,1,0,0
50924,95005.71,542.27,542.38,0.04,-0.86,0.45,-4.69,1.82,1.05,-62.50,-2.22,571,1,0,0
50964,95004.58,542.23,542.38,0.04,-0.86,0.44,-4.75,1.87,1.13,-62.72,-2.35,571,1,0,0
51000,95016.55,541.04,542.38,0.04,-0.86,0.44,-4.68,1.88,1.14,-63.10,-2.47,571,1,0,0
51036,95004.58,542.09,542.38,0.04,-0.86,0.45,-4.69,1.81,1.40,-62.33,-2.27,571,1,0,0
51072,95000.10,542.48,542.38,0.04,-0.87,0.44,-4.72,1.95,1.28,-62.82,-2.38,571,1,0,0
51107,95004.96,542.05,542.38,0.04,-0.86,0.44,-4.71,1.88,1.25,-62.99,-2.48,571,1,0,0
51143,95005.71,542.45,542.38,0.04,-0.86,0.44,-4.67,1.85,1.22,-62.94,-2.52,571,1,0,0
51183,95005.71,542.97,542.38,0.04,-0.87,0.45,-4.70,1.75,1.37,-62.66,-2.44,571,1,0,0
51219,95002.53,542.27,542.38,0.04,-0.87,0.45,-4.53,1.74,1.17,-62.43,-2.42,571,1,0,0
51255,94999.72,542.51,542.38,0.04,-0.86,0.44,-4.49,1.90,1.38,-62.70,-2.41,571,1,0,0
51291,95002.16,542.20,542.38,0.04,-0.86,0.44,-4.71,1.75,1.24,-62.80,-2.40,571,1,0,0
51326,95005.71,541.99,542.38,0.04,-0.87,0.44,-4.68,1.76,1.31,-63.09,-2.45,571,1,0,0
51362,95008.52,542.02,542.38,0.04,-0.86,0.45,-4.76,1.85,1.23,-62.53,-2.42,571,1,0,0
51402,94998.39,541.40,542.37,0.04,-0.86,0.44,-4.73,1.78,1.41,-62.76,-2.22,571,1,0,0
51438,95004.96,542.05,542.37,0.03,-0.86,0.45,-4.71,1.80,1.01,-62.15,-2.06,571,1,0,0
