Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime
46222,89984,483.8,483.28,-792,16528,-1948,1,0,0
46255,89983,483.89,483.28,-776,16468,-1808,1,0,0
46288,89983,483.89,483.28,-736,16512,-1920,1,0,0
46321,89983,483.89,483.29,-712,16468,-1908,1,0,0
46355,89983,483.89,483.29,-796,16432,-1876,1,0,0
46388,89983,483.89,483.3,-760,16500,-1792,1,0,0
46426,89983,483.89,483.3,-728,16492,-1972,1,0,0
46459,89983,483.89,483.3,-712,16460,-1864,1,0,0
46493,89983,483.89,483.31,-784,16408,-1904,1,0,0
46527,89982,483.98,483.31,-660,16480,-1912,1,0,0
46561,89982,483.98,483.32,-672,16436,-1912,1,0,0
46595,89983,483.89,483.32,-708,16492,-1968,1,0,0
46628,89983,483.89,483.33,-732,16544,-1840,1,0,0
46662,89984,483.8,483.33,-764,16560,-1852,1,0,0
46696,89984,483.8,483.33,-592,16488,-1908,1,0,0
46733,89984,483.8,483.34,-732,16432,-1864,1,0,0
46767,89985,483.7,483.34,-712,16500,-1760,1,0,0
46800,89985,483.7,483.34,-708,16572,-1876,1,0,0
46834,89985,483.7,483.34,-780,16464,-1788,1,0,0
46868,89985,483.7,483.35,-744,16376,-1888,1,0,0
46902,89985,483.7,483.35,-740,16480,-2012,1,0,0
46936,89985,483.7,483.35,-696,16440,-1820,1,0,0
46969,89985,483.7,483.35,-820,16484,-1980,1,0,0
47003,89985,483.7,483.36,-652,16432,-1876,1,0,0
47037,89985,483.7,483.36,-684,16468,-1836,1,0,0
47075,89985,483.7,483.36,-684,16428,-1936,1,0,0
47109,89984,483.8,483.36,-792,16460,-1920,1,0,0
47142,89984,483.8,483.37,-692,16484,-1880,1,0,0
47176,89985,483.7,483.37,-684,16480,-1992,1,0,0
47210,89985,483.7,483.37,-776,16484,-1816,1,0,0
47244,89984,483.8,483.38,-712,16496,-1792,1,0,0
47278,89985,483.7,483.38,-632,16540,-1852,1,0,0
47321,89985,483.7,483.38,-700,16520,-1684,1,0,0
47354,89985,483.7,483.38,-712,16488,-1820,1,0,0
47388,89985,483.7,483.39,-728,16408,-1844,1,0,0
47425,89985,483.7,483.39,-684,16472,-1912,1,0,0
47459,89986,483.61,483.39,-748,16464,-1960,1,0,0
47493,89985,483.7,483.39,-784,16472,-1952,1,0,0
47526,89985,483.7,483.39,-732,16484,-1832,1,0,0
47560,89985,483.7,483.4,-592,16496,-1996,1,0,0
47594,89985,483.7,483.4,-732,16480,-1856,1,0,0
47628,89985,483.7,483.4,-672,16484,-1884,1,0,0
47673,89985,483.7,483.4,-792,16496,-1948,1,0,0
47707,89985,483.7,483.4,-736,16416,-1868,1,0,0
47745,89985,483.7,483.41,-728,16448,-1844,1,0,0
47778,89985,483.7,483.41,-660,16400,-1784,1,0,0
47812,89985,483.7,483.41,-720,16500,-1996,1,0,0
47845,89985,483.7,483.41,-668,16428,-2008,1,0,0
47879,89985,483.7,483.42,-740,16420,-1756,1,0,0
47912,89986,483.61,483.42,-804,16420,-1920,1,0,0
47946,89986,483.61,483.42,-728,16492,-1900,1,0,0
47980,89986,483.61,483.42,-664,16452,-1848,1,0,0
48014,89986,483.61,483.42,-804,16476,-1972,1,0,0
48048,89985,483.7,483.42,-716,16512,-1920,1,0,0
48086,89985,483.7,483.42,-756,16472,-1912,1,0,0
48119,89985,483.7,483.43,-792,16432,-2000,1,0,0
48153,89985,483.7,483.43,-632,16496,-1888,1,0,0
48187,89986,483.61,483.43,-704,16480,-1968,1,0,0
48221,89985,483.7,483.43,-708,16344,-1912,1,0,0
48254,89985,483.7,483.43,-884,16424,-1872,1,0,0
48288,89985,483.7,483.44,-636,16488,-1840,1,0,0
48321,89985,483.7,483.44,-728,16460,-1992,1,0,0
48355,89985,483.7,483.44,-748,16428,-1872,1,0,0
48389,89985,483.7,483.44,-688,16524,-1904,1,0,0
48427,89985,483.7,483.44,-700,16428,-1840,1,0,0
48460,89985,483.7,483.44,-720,16372,-1824,1,0,0
48494,89985,483.7,483.45,-784,16444,-1944,1,0,0
48528,89985,483.7,483.45,-692,16572,-1876,1,0,0
48562,89985,483.7,483.45,-716,16556,-1920,1,0,0
48595,89985,483.7,483.45,-704,16492,-1816,1,0,0
48629,89985,483.7,483.45,-848,16520,-2020,1,0,0
48662,89985,483.7,483.45,-704,16376,-1964,1,0,0
48696,89985,483.7,483.46,-716,16392,-1832,1,0,0
48734,89985,483.7,483.46,-712,16364,-1856,1,0,0
48768,89986,483.61,483.46,-752,16456,-1812,1,0,0
48801,89985,483.7,483.46,-672,16472,-1788,1,0,0
48835,89985,483.7,483.46,-784,16440,-1756,1,0,0
48869,89985,483.7,483.46,-752,16464,-2024,1,0,0
48903,89985,483.7,483.47,-676,16568,-1892,1,0,0
48936,89985,483.7,483.47,-744,16500,-1836,1,0,0
48970,89985,483.7,483.47,-640,16516,-1824,1,0,0
49003,89985,483.7,483.47,-680,16468,-1864,1,0,0
49037,89984,483.8,483.47,-740,16452,-1880,1,0,0
49075,89985,483.7,483.47,-856,16452,-1892,1,0,0
49108,89985,483.7,483.48,-728,16392,-1956,1,0,0
49142,89985,483.7,483.48,-672,16496,-1900,1,0,0
49176,89985,483.7,483.48,-848,16352,-1920,1,0,0
49210,89985,483.7,483.48,-800,16524,-1740,1,0,0
49243,89985,483.7,483.48,-752,16508,-1864,1,0,0
49286,89986,483.61,483.48,-780,16484,-1952,1,0,0
49319,89985,483.7,483.48,-600,16504,-1800,1,0,0
49353,89986,483.61,483.48,-672,16516,-1840,1,0,0
49387,89986,483.61,483.49,-724,16364,-1952,1,0,0
49425,89987,483.52,483.49,-708,16456,-1912,1,0,0
49459,89987,483.52,483.49,-808,16512,-1716,1,0,0
49491,89987,483.52,483.49,-736,16456,-1912,1,0,0
49525,89987,483.52,483.49,-684,16544,-1908,1,0,0
49559,89987,483.52,483.49,-736,16488,-1864,1,0,0
49604,89987,483.52,483.49,-648,16540,-1912,1,0,0
49638,89987,483.52,483.49,-752,16472,-1944,1,0,0
49672,89986,483.61,483.49,-820,16472,-1920,1,0,0
49705,89986,483.61,483.49,-712,16516,-1900,1,0,0
49742,89985,483.7,483.49,-728,16492,-1880,1,0,0
49776,89985,483.7,483.49,-732,16400,-1980,1,0,0
49810,89986,483.61,483.49,-760,16536,-1880,1,0,0
49844,89986,483.61,483.49,-724,16464,-1908,1,0,0
49878,89986,483.61,483.49,-672,16432,-1880,1,0,0
49911,89986,483.61,483.49,-716,16464,-1952,1,0,0
49945,89986,483.61,483.49,-756,16496,-1956,1,0,0
49979,89987,483.52,483.49,-708,16440,-1868,1,0,0
50013,89987,483.52,483.49,-720,16452,-1844,1,0,0
50046,89987,483.52,483.49,-820,16488,-1856,1,0,0
50083,89986,483.61,483.5,-704,16448,-1872,1,0,0
50117,89986,483.61,483.5,-704,16492,-1916,1,0,0
50151,89986,483.61,483.5,-716,16344,-1808,1,0,0
50185,89986,483.61,483.5,-688,16504,-1864,1,0,0
50219,89986,483.61,483.5,-580,16376,-1940,1,0,0
50252,89986,483.61,483.5,-804,16488,-2076,1,0,0
50286,89986,483.61,483.5,-704,16460,-1960,1,0,0
50320,89986,483.61,483.5,-704,16560,-1944,1,0,0
50354,89986,483.61,483.5,-636,16360,-2012,1,0,0
50386,89986,483.61,483.5,-704,16480,-1896,1,0,0
50424,89986,483.61,483.5,-672,16476,-1992,1,0,0
50458,89986,483.61,483.5,-812,16616,-1864,1,0,0
50492,89986,483.61,483.5,-776,16504,-1804,1,0,0
50526,89986,483.61,483.5,-792,16392,-1796,1,0,0
50560,89986,483.61,483.5,-604,16432,-1896,1,0,0
50593,89987,483.52,483.5,-648,16480,-1936,1,0,0
50627,89988,483.43,483.5,-784,16432,-1884,1,0,0
50660,89987,483.52,483.5,-752,16420,-1836,1,0,0
50694,89988,483.43,483.5,-788,16456,-1896,1,0,0
50732,89988,483.43,483.5,-688,16480,-1816,1,0,0
50765,89988,483.43,483.5,-720,16448,-1876,1,0,0
50799,89988,483.43,483.5,-704,16424,-1964,1,0,0
50833,89988,483.43,483.5,-680,16516,-1924,1,0,0
50867,89988,483.43,483.5,-680,16488,-1800,1,0,0
50899,89987,483.52,483.5,-656,16460,-1856,1,0,0
50933,89987,483.52,483.5,-748,16396,-1920,1,0,0
50967,89987,483.52,483.5,-688,16460,-1872,1,0,0
51001,89987,483.52,483.5,-716,16484,-1784,1,0,0
51035,89986,483.61,483.5,-708,16424,-1920,1,0,0
51073,89986,483.61,483.5,-800,16416,-1944,1,0,0
51106,89986,483.61,483.5,-632,16504,-1948,1,0,0
51139,89986,483.61,483.5,-680,16548,-1872,1,0,0
51173,89986,483.61,483.5,-740,16540,-1984,1,0,0
51216,89987,483.52,483.5,-712,16580,-1932,1,0,0
51250,89987,483.52,483.5,-792,16516,-2020,1,0,0
51283,89988,483.43,483.5,-692,16516,-1768,1,0,0
51317,89987,483.52,483.5,-840,16556,-1888,1,0,0
51351,89987,483.52,483.5,-596,16440,-1804,1,0,0
51385,89986,483.61,483.5,-808,16488,-1768,1,0,0
51422,89986,483.61,483.51,-704,16468,-1996,1,0,0
51456,89986,483.61,483.51,-688,16448,-1908,1,0,0
51489,89986,483.61,483.51,-804,16492,-1860,1,0,0
51534,89986,483.61,483.51,-768,16416,-1912,1,0,0
51568,89987,483.52,483.51,-764,16464,-1868,1,0,0
51601,89987,483.52,483.51,-720,16504,-1928,1,0,0
51635,89987,483.52,483.51,-804,16480,-1884,1,0,0
51668,89987,483.52,483.51,-600,16428,-1900,1,0,0
51702,89987,483.52,483.51,-752,16476,-1980,1,0,0
51740,89986,483.61,483.51,-684,16476,-1864,1,0,0
51774,89986,483.61,483.51,-700,16340,-1888,1,0,0
51807,89986,483.61,483.51,-740,16452,-1960,1,0,0
51841,89986,483.61,483.51,-740,16412,-1752,1,0,0
51874,89986,483.61,483.51,-760,16480,-1924,1,0,0
51908,89986,483.61,483.51,-728,16372,-1876,1,0,0
51942,89986,483.61,483.51,-652,16480,-1920,1,0,0
51976,89987,483.52,483.51,-776,16548,-1752,1,0,0
52009,89987,483.52,483.51,-740,16520,-1912,1,0,0
52043,89987,483.52,483.51,-648,16452,-1860,1,0,0
52080,89986,483.61,483.51,-616,16532,-2088,1,0,0
52114,89986,483.61,483.51,-692,16500,-1932,1,0,0
52148,89986,483.61,483.51,-704,16492,-1840,1,0,0
52182,89986,483.61,483.51,-736,16540,-1828,1,0,0
52215,89986,483.61,483.51,-732,16488,-1856,1,0,0
52249,89986,483.61,483.51,-744,16460,-1928,1,0,0
52282,89987,483.52,483.51,-840,16536,-1888,1,0,0
52316,89986,483.61,483.51,-796,16428,-1848,1,0,0
52349,89986,483.61,483.51,-700,16468,-1700,1,0,0
52383,89986,483.61,483.51,-660,16552,-1828,1,0,0
52421,89985,483.7,483.52,-800,16472,-1928,1,0,0
52455,89985,483.7,483.52,-716,16508,-1828,1,0,0
52488,89985,483.7,483.52,-660,16528,-1932,1,0,0
52521,89985,483.7,483.52,-772,16480,-1876,1,0,0
52555,89985,483.7,483.52,-852,16508,-1940,1,0,0
52589,89985,483.7,483.52,-716,16396,-1884,1,0,0
52623,89984,483.8,483.52,-728,16436,-1920,1,0,0
52657,89985,483.7,483.52,-704,16560,-1920,1,0,0
52690,89985,483.7,483.52,-704,16444,-1880,1,0,0
52727,89986,483.61,483.52,-768,16496,-1880,1,0,0
52761,89986,483.61,483.52,-716,16452,-1880,1,0,0
52795,89985,483.7,483.52,-756,16404,-1848,1,0,0
52829,89986,483.61,483.52,-684,16496,-1924,1,0,0
52862,89986,483.61,483.53,-712,16412,-1856,1,0,0
52895,89986,483.61,483.53,-796,16444,-1996,1,0,0
52929,89986,483.61,483.53,-732,16468,-1840,1,0,0
52963,89986,483.61,483.53,-668,16416,-1796,1,0,0
52997,89986,483.61,483.53,-584,16512,-1864,1,0,0
53030,89986,483.61,483.53,-752,16364,-1772,1,0,0
53067,89986,483.61,483.53,-752,16396,-1952,1,0,0
53101,89986,483.61,483.53,-668,16436,-1732,1,0,0
53135,89986,483.61,483.53,-724,16480,-1768,1,0,0
53178,89986,483.61,483.53,-748,16464,-1920,1,0,0
53212,89986,483.61,483.53,-700,16512,-1872,1,0,0
53245,89986,483.61,483.53,-780,16392,-1884,1,0,0
53278,89985,483.7,483.53,-712,16520,-1740,1,0,0
53312,89985,483.7,483.53,-720,16392,-1924,1,0,0
53346,89985,483.7,483.53,-736,16380,-1892,1,0,0
53380,89985,483.7,483.53,-680,16552,-1948,1,0,0
53417,89985,483.7,483.53,-760,16508,-1844,1,0,0
53462,89985,483.7,483.53,-736,16456,-1768,1,0,0
53495,89985,483.7,483.53,-664,16592,-1936,1,0,0
53529,89986,483.61,483.54,-764,16432,-1884,1,0,0
53563,89986,483.61,483.54,-680,16500,-1964,1,0,0
53596,89985,483.7,483.54,-636,16456,-2016,1,0,0
53629,89985,483.7,483.54,-616,16352,-1864,1,0,0
53663,89985,483.7,483.54,-600,16500,-1960,1,0,0
53697,89985,483.7,483.54,-732,16400,-1972,1,0,0
53735,89985,483.7,483.54,-852,16376,-1884,1,0,0
53768,89985,483.7,483.54,-696,16456,-1892,1,0,0
53801,89986,483.61,483.54,-576,16504,-1952,1,0,0
53835,89986,483.61,483.54,-672,16516,-1840,1,0,0
53869,89986,483.61,483.54,-800,16500,-1800,1,0,0
53903,89986,483.61,483.54,-692,16388,-1968,1,0,0
53937,89987,483.52,483.54,-624,16440,-1944,1,0,0
53969,89987,483.52,483.54,-784,16440,-1852,1,0,0
54003,89986,483.61,483.54,-784,16556,-1924,1,0,0
54037,89985,483.7,483.54,-612,16420,-1896,1,0,0
54075,89985,483.7,483.54,-776,16556,-1836,1,0,0
54108,89985,483.7,483.54,-676,16392,-1844,1,0,0
54141,89985,483.7,483.54,-732,16440,-1896,1,0,0
54175,89986,483.61,483.54,-660,16508,-1868,1,0,0
54209,89986,483.61,483.54,-760,16428,-1956,1,0,0
54243,89986,483.61,483.54,-736,16540,-1896,1,0,0
54277,89986,483.61,483.54,-764,16428,-1940,1,0,0
54309,89987,483.52,483.54,-672,16456,-1888,1,0,0
54343,89987,483.52,483.54,-712,16432,-1912,1,0,0
54377,89988,483.43,483.54,-824,16456,-1768,1,0,0
54415,89987,483.52,483.54,-772,16464,-1952,1,0,0
54449,89987,483.52,483.54,-744,16488,-1884,1,0,0
54481,89987,483.52,483.54,-716,16492,-1864,1,0,0
54515,89987,483.52,483.54,-776,16576,-1808,1,0,0
54549,89987,483.52,483.54,-692,16484,-1892,1,0,0
54583,89987,483.52,483.54,-756,16520,-1856,1,0,0
54617,89986,483.61,483.54,-688,16396,-1828,1,0,0
54650,89986,483.61,483.54,-720,16420,-1852,1,0,0
54683,89987,483.52,483.54,-788,16440,-1936,1,0,0
54721,89987,483.52,483.54,-740,16472,-1936,1,0,0
54755,89987,483.52,483.54,-672,16508,-1940,1,0,0
54789,89987,483.52,483.54,-776,16504,-2008,1,0,0
54821,89987,483.52,483.54,-752,16476,-2004,1,0,0
54855,89987,483.52,483.54,-700,16492,-1952,1,0,0
54889,89987,483.52,483.54,-632,16472,-1880,1,0,0
54923,89988,483.43,483.54,-676,16460,-1888,1,0,0
54957,89987,483.52,483.54,-732,16568,-1880,1,0,0
54989,89987,483.52,483.54,-744,16468,-1992,1,0,0
55023,89987,483.52,483.54,-776,16444,-1960,1,0,0
55061,89987,483.52,483.54,-716,16380,-1860,1,0,0
55103,89987,483.52,483.54,-688,16372,-1876,1,0,0
55137,89987,483.52,483.54,-788,16432,-2004,1,0,0
55171,89988,483.43,483.54,-872,16500,-1832,1,0,0
55204,89988,483.43,483.54,-592,16468,-1884,1,0,0
55238,89988,483.43,483.54,-556,16464,-2016,1,0,0
55271,89988,483.43,483.54,-868,16416,-1776,1,0,0
55305,89988,483.43,483.54,-764,16368,-1824,1,0,0
55339,89988,483.43,483.54,-592,16528,-2000,1,0,0
55384,89988,483.43,483.54,-788,16432,-1904,1,0,0
55420,89987,483.52,483.54,-776,16428,-1852,1,0,0
55454,89987,483.52,483.54,-780,16392,-1744,1,0,0
55488,89986,483.61,483.54,-648,16460,-1916,1,0,0
55522,89986,483.61,483.54,-632,16384,-1908,1,0,0
55555,89986,483.61,483.54,-856,16460,-1720,1,0,0
55588,89987,483.52,483.54,-728,16508,-1868,1,0,0
55622,89987,483.52,483.54,-692,16652,-2000,1,0,0
55656,89986,483.61,483.54,-704,16388,-1780,1,0,0
55690,89986,483.61,483.54,-736,16468,-1944,1,0,0
55727,89986,483.61,483.54,-756,16464,-1788,1,0,0
55760,89986,483.61,483.54,-696,16472,-1848,1,0,0
55794,89986,483.61,483.54,-684,16500,-1912,1,0,0
55827,89986,483.61,483.54,-808,16428,-1980,1,0,0
55861,89986,483.61,483.54,-724,16540,-1928,1,0,0
55895,89986,483.61,483.54,-548,16412,-1868,1,0,0
55928,89986,483.61,483.54,-856,16448,-1872,1,0,0
55962,89986,483.61,483.54,-720,16496,-1936,1,0,0
55995,89986,483.61,483.54,-772,16448,-1932,1,0,0
56029,89987,483.52,483.54,-580,16420,-1936,1,0,0
56067,89987,483.52,483.54,-796,16380,-1844,1,0,0
56100,89987,483.52,483.54,-720,16412,-1800,1,0,0
56133,89987,483.52,483.54,-708,16516,-1784,1,0,0
56167,89987,483.52,483.54,-728,16500,-1908,1,0,0
56201,89988,483.43,483.54,-792,16476,-1732,1,0,0
56235,89987,483.52,483.54,-632,16520,-1932,1,0,0
56268,89987,483.52,483.54,-720,16516,-1908,1,0,0
56301,89987,483.52,483.54,-780,16448,-1996,1,0,0
56335,89987,483.52,483.54,-768,16484,-1892,1,0,0
56369,89987,483.52,483.54,-692,16476,-1960,1,0,0
56406,89987,483.52,483.54,-696,16548,-1948,1,0,0
56439,89986,483.61,483.54,-672,16432,-1944,1,0,0
56472,89987,483.52,483.54,-728,16424,-1808,1,0,0
56506,89986,483.52,483.54,-716,16596,-1920,1,0,0
56540,89986,483.61,483.54,-724,16452,-1816,1,0,0
56572,89986,483.61,483.54,-780,16436,-2000,1,0,0
56606,89986,483.61,483.54,-648,16428,-1920,1,0,0
56639,89986,483.61,483.54,-760,16576,-1896,1,0,0
56673,89986,483.61,483.54,-680,16432,-1896,1,0,0
56792,89986,483.61,483.54,-716,16516,-1860,1,0,0
56825,89986,483.61,483.54,-664,16492,-1968,1,0,0
56858,89986,483.61,483.54,-744,16396,-1904,1,0,0
56892,89986,483.61,483.54,-712,16480,-2000,1,0,0
56926,89986,483.61,483.54,-832,16548,-1992,1,0,0
56958,89986,483.61,483.54,-712,16392,-1780,1,0,0
56992,89986,483.61,483.54,-672,16428,-1888,1,0,0
57026,89985,483.7,483.54,-604,16488,-1936,1,0,0
57059,89986,483.61,483.54,-808,16520,-1752,1,0,0
57102,89986,483.61,483.54,-676,16424,-1880,1,0,0
57139,89985,483.7,483.55,-744,16552,-2060,1,0,0
57172,89985,483.7,483.55,-736,16508,-1848,1,0,0
57206,89985,483.7,483.55,-728,16436,-1876,1,0,0
57240,89985,483.7,483.55,-692,16488,-1860,1,0,0
57274,89985,483.7,483.55,-800,16496,-1796,1,0,0
57308,89985,483.7,483.55,-776,16476,-1864,1,0,0
57341,89986,483.61,483.55,-756,16464,-1856,1,0,0
57388,89986,483.61,483.55,-768,16520,-1900,1,0,0
57421,89985,483.7,483.55,-752,16396,-1792,1,0,0
57455,89985,483.7,483.55,-760,16448,-1940,1,0,0
57486,89985,483.7,483.55,-708,16484,-1996,1,0,0
57520,89985,483.7,483.55,-712,16400,-1960,1,0,0
57553,89985,483.7,483.55,-744,16428,-1852,1,0,0
57587,89986,483.61,483.55,-720,16420,-1776,1,0,0
57621,89986,483.61,483.55,-664,16488,-1868,1,0,0
57655,89986,483.61,483.55,-688,16384,-1960,1,0,0
57689,89986,483.61,483.55,-812,16468,-1924,1,0,0
57722,89985,483.7,483.55,-744,16492,-2000,1,0,0
57756,89985,483.7,483.55,-752,16440,-2008,1,0,0
57794,89986,483.61,483.55,-684,16540,-1976,1,0,0
57828,89985,483.7,483.55,-716,16576,-1888,1,0,0
57862,89985,483.7,483.55,-736,16500,-1924,1,0,0
57895,89985,483.7,483.55,-704,16496,-1884,1,0,0
57929,89984,483.8,483.56,-740,16484,-1876,1,0,0
57963,89984,483.8,483.56,-676,16468,-1920,1,0,0
57997,89984,483.8,483.56,-672,16412,-1916,1,0,0
58031,89984,483.8,483.56,-744,16456,-2000,1,0,0
58064,89984,483.8,483.56,-696,16520,-1904,1,0,0
58098,89984,483.8,483.56,-700,16476,-1880,1,0,0
58135,89984,483.8,483.56,-660,16496,-1892,1,0,0
58169,89983,483.89,483.56,-768,16468,-1800,1,0,0
58203,89983,483.89,483.56,-736,16472,-1908,1,0,0
58236,89983,483.89,483.56,-644,16496,-1868,1,0,0
58270,89983,483.89,483.56,-824,16544,-1816,1,0,0
58304,89983,483.89,483.57,-792,16344,-1988,1,0,0
58338,89983,483.89,483.57,-664,16372,-2084,1,0,0
58372,89983,483.89,483.57,-632,16576,-1988,1,0,0
58405,89983,483.89,483.57,-740,16384,-2008,1,0,0
58443,89984,483.8,483.57,-652,16400,-1936,1,0,0
58477,89983,483.89,483.57,-688,16456,-1812,1,0,0
58511,89983,483.89,483.57,-736,16420,-1752,1,0,0
58545,89983,483.89,483.57,-808,16564,-1956,1,0,0
58578,89983,483.89,483.57,-704,16500,-1872,1,0,0
58612,89983,483.89,483.58,-764,16424,-1976,1,0,0
58646,89983,483.89,483.58,-680,16416,-1836,1,0,0
58680,89983,483.89,483.58,-764,16332,-1876,1,0,0
58714,89983,483.89,483.58,-804,16380,-1820,1,0,0
58747,89983,483.89,483.58,-632,16488,-1928,1,0,0
58784,89983,483.89,483.58,-616,16476,-1828,1,0,0
58818,89983,483.89,483.58,-712,16356,-1844,1,0,0
58852,89984,483.8,483.58,-716,16508,-1832,1,0,0
58886,89983,483.89,483.58,-820,16484,-1856,1,0,0
58919,89983,483.89,483.58,-704,16448,-1868,1,0,0
58953,89983,483.89,483.59,-728,16532,-1856,1,0,0
58987,89984,483.8,483.59,-696,16468,-1912,1,0,0
59021,89984,483.8,483.59,-792,16492,-1852,1,0,0
59064,89984,483.8,483.59,-712,16452,-1828,1,0,0
59098,89984,483.8,483.59,-704,16568,-1788,1,0,0
59136,89983,483.89,483.59,-684,16512,-1968,1,0,0
59169,89983,483.89,483.59,-760,16456,-1848,1,0,0
59203,89982,483.98,483.59,-584,16360,-1944,1,0,0
59237,89982,483.98,483.59,-676,16492,-2000,1,0,0
59271,89982,483.98,483.59,-656,16396,-1944,1,0,0
59316,89982,483.98,483.6,-728,16332,-1960,1,0,0
59350,89982,483.98,483.6,-716,16456,-1924,1,0,0
59383,89982,483.98,483.6,-876,16376,-1972,1,0,0
59417,89982,483.98,483.6,-732,16428,-1836,1,0,0
59455,89982,483.98,483.6,-756,16416,-2052,1,0,0
59489,89982,483.98,483.6,-700,16452,-1848,1,0,0
59522,89982,483.98,483.6,-804,16408,-1972,1,0,0
59555,89982,483.98,483.61,-816,16432,-1864,1,0,0
59589,89982,483.98,483.61,-760,16368,-1868,1,0,0
59623,89983,483.89,483.61,-624,16516,-1840,1,0,0
59657,89983,483.89,483.61,-600,16484,-1968,1,0,0
59691,89983,483.89,483.61,-812,16400,-2004,1,0,0
59724,89982,483.98,483.61,-628,16520,-1856,1,0,0
59758,89982,483.98,483.61,-720,16440,-1864,1,0,0
59796,89982,483.98,483.61,-680,16460,-1976,1,0,0
59830,89982,483.98,483.62,-600,16384,-1804,1,0,0
59864,89982,483.98,483.62,-804,16524,-1940,1,0,0
59897,89982,483.98,483.62,-724,16460,-1856,1,0,0
59931,89982,483.98,483.62,-712,16432,-1896,1,0,0
59964,89982,483.98,483.62,-736,16464,-1944,1,0,0
59998,89982,483.98,483.62,-776,16484,-1808,1,0,0
60032,89983,483.89,483.62,-788,16428,-1816,1,0,0
60065,89982,483.98,483.63,-708,16516,-1892,1,0,0
60099,89982,483.98,483.63,-656,16420,-1848,1,0,0
60137,89982,483.98,483.63,-680,16440,-1892,1,0,0
60171,89982,483.98,483.63,-656,16476,-1864,1,0,0
60205,89982,483.98,483.63,-768,16508,-1860,1,0,0
60238,89982,483.98,483.63,-680,16412,-1924,1,0,0
60271,89982,483.98,483.63,-648,16496,-1944,1,0,0
60305,89982,483.98,483.64,-768,16504,-1820,1,0,0
60339,89983,483.89,483.64,-676,16508,-1800,1,0,0
60372,89983,483.89,483.64,-780,16412,-2056,1,0,0
60406,89983,483.89,483.64,-680,16472,-1876,1,0,0
60444,89983,483.89,483.64,-656,16460,-1856,1,0,0
60478,89983,483.89,483.64,-600,16468,-1892,1,0,0
60512,89983,483.89,483.64,-748,16492,-1960,1,0,0
60546,89983,483.89,483.64,-752,16484,-1904,1,0,0
60579,89983,483.89,483.64,-616,16476,-1964,1,0,0
60613,89984,483.8,483.64,-668,16480,-1896,1,0,0
60646,89983,483.89,483.64,-828,16440,-1956,1,0,0
60680,89983,483.89,483.65,-724,16472,-1880,1,0,0
60713,89984,483.8,483.65,-616,16448,-1824,1,0,0
60747,89984,483.8,483.65,-664,16432,-2040,1,0,0
60785,89984,483.8,483.65,-572,16336,-2008,1,0,0
60819,89985,483.7,483.65,-824,16484,-1864,1,0,0
60853,89985,483.7,483.65,-700,16560,-1864,1,0,0
60887,89985,483.7,483.65,-708,16464,-1848,1,0,0
60919,89984,483.7,483.65,-756,16472,-2012,1,0,0
60953,89984,483.8,483.65,-824,16444,-1908,1,0,0
60987,89984,483.8,483.65,-688,16420,-1864,1,0,0
61030,89984,483.8,483.65,-720,16460,-1908,1,0,0
61064,89983,483.8,483.65,-700,16360,-1972,1,0,0
61097,89983,483.89,483.65,-788,16512,-1888,1,0,0
61135,89983,483.89,483.65,-712,16476,-1968,1,0,0
61168,89984,483.8,483.65,-696,16400,-1976,1,0,0
61202,89983,483.89,483.65,-732,16444,-1852,1,0,0
61248,89983,483.89,483.66,-672,16408,-1756,1,0,0
61282,89984,483.8,483.66,-684,16536,-1832,1,0,0
61316,89984,483.8,483.66,-748,16524,-1916,1,0,0
61348,89984,483.8,483.66,-824,16472,-1944,1,0,0
61382,89984,483.8,483.66,-736,16416,-1800,1,0,0
61416,89984,483.8,483.66,-712,16504,-1964,1,0,0
61454,89984,483.8,483.66,-768,16416,-1824,1,0,0
61488,89984,483.8,483.66,-716,16392,-1840,1,0,0
61521,89983,483.89,483.66,-696,16464,-1852,1,0,0
61555,89983,483.89,483.66,-780,16452,-2032,1,0,0
61589,89982,483.98,483.66,-832,16508,-1788,1,0,0
61623,89982,483.98,483.66,-688,16568,-1880,1,0,0
61656,89982,483.98,483.66,-752,16444,-1948,1,0,0
61689,89983,483.89,483.67,-676,16416,-1996,1,0,0
61723,89983,483.89,483.67,-816,16512,-1956,1,0,0
61757,89983,483.89,483.67,-652,16496,-1980,1,0,0
61795,89983,483.89,483.67,-756,16388,-1916,1,0,0
61829,89982,483.98,483.67,-608,16496,-1896,1,0,0
61862,89982,483.98,483.67,-720,16472,-1988,1,0,0
61895,89982,483.98,483.67,-788,16428,-1952,1,0,0
61929,89982,483.98,483.67,-720,16420,-1948,1,0,0
61963,89982,483.98,483.67,-728,16444,-2000,1,0,0
61997,89982,483.98,483.68,-724,16508,-1876,1,0,0
62030,89982,483.98,483.68,-596,16468,-1892,1,0,0
62064,89982,483.98,483.68,-696,16480,-1880,1,0,0
62098,89982,483.98,483.68,-692,16464,-1940,1,0,0
62135,89982,483.98,483.68,-624,16412,-1988,1,0,0
62169,89982,483.98,483.68,-888,16352,-1860,1,0,0
62202,89982,483.98,483.68,-764,16464,-2088,1,0,0
62236,89983,483.89,483.68,-592,16516,-1832,1,0,0
62270,89983,483.89,483.68,-600,16472,-1820,1,0,0
